_id,CODIGO_ESTACION,NOMBRE_ESTACION,NUCLEO_CERCANIAS,TRAMO_HORARIO,VIAJEROS_SUBIDOS,VIAJEROS_BAJADOS
3194,70112,SOTO DEL HENARES,MADRID,22:00 - 22:30,33,59
3195,70112,SOTO DEL HENARES,MADRID,22:30 - 23:00,27,84
3196,70112,SOTO DEL HENARES,MADRID,23:00 - 23:30,12,24
3197,70112,SOTO DEL HENARES,MADRID,23:30 - 00:00,3,36
3198,70200,GUADALAJARA,MADRID,00:00 - 00:30,0,41
3199,70200,GUADALAJARA,MADRID,05:00 - 05:30,31,0
3200,70200,GUADALAJARA,MADRID,05:30 - 06:00,34,0
3201,70200,GUADALAJARA,MADRID,06:00 - 06:30,130,43
3202,70200,GUADALAJARA,MADRID,06:30 - 07:00,228,47
3203,70200,GUADALAJARA,MADRID,07:00 - 07:30,430,137
3204,70200,GUADALAJARA,MADRID,07:30 - 08:00,539,80
3205,70200,GUADALAJARA,MADRID,08:00 - 08:30,299,375
3206,70200,GUADALAJARA,MADRID,08:30 - 09:00,122,139
3207,70200,GUADALAJARA,MADRID,09:00 - 09:30,322,104
3208,70200,GUADALAJARA,MADRID,09:30 - 10:00,6,95
3209,70200,GUADALAJARA,MADRID,10:00 - 10:30,159,54
3210,70200,GUADALAJARA,MADRID,10:30 - 11:00,0,58
3211,70200,GUADALAJARA,MADRID,11:00 - 11:30,168,116
3212,70200,GUADALAJARA,MADRID,11:30 - 12:00,0,56
3213,70200,GUADALAJARA,MADRID,12:00 - 12:30,78,72
3214,70200,GUADALAJARA,MADRID,12:30 - 13:00,99,103
3215,70200,GUADALAJARA,MADRID,13:00 - 13:30,290,76
3216,70200,GUADALAJARA,MADRID,13:30 - 14:00,91,121
3217,70200,GUADALAJARA,MADRID,14:00 - 14:30,297,211
3218,70200,GUADALAJARA,MADRID,14:30 - 15:00,123,0
3219,70200,GUADALAJARA,MADRID,15:00 - 15:30,173,429
3220,70200,GUADALAJARA,MADRID,15:30 - 16:00,141,162
3221,70200,GUADALAJARA,MADRID,16:00 - 16:30,55,202
3222,70200,GUADALAJARA,MADRID,16:30 - 17:00,110,100
3223,70200,GUADALAJARA,MADRID,17:00 - 17:30,81,129
3224,70200,GUADALAJARA,MADRID,17:30 - 18:00,81,54
3225,70200,GUADALAJARA,MADRID,18:00 - 18:30,97,173
3226,70200,GUADALAJARA,MADRID,18:30 - 19:00,45,76
3227,70200,GUADALAJARA,MADRID,19:00 - 19:30,109,156
3228,70200,GUADALAJARA,MADRID,19:30 - 20:00,60,276
3229,70200,GUADALAJARA,MADRID,20:00 - 20:30,69,202
3230,70200,GUADALAJARA,MADRID,20:30 - 21:00,25,118
3231,70200,GUADALAJARA,MADRID,21:00 - 21:30,0,107
3232,70200,GUADALAJARA,MADRID,21:30 - 22:00,100,62
3233,70200,GUADALAJARA,MADRID,22:00 - 22:30,41,147
3234,70200,GUADALAJARA,MADRID,22:30 - 23:00,31,0
3235,70200,GUADALAJARA,MADRID,23:00 - 23:30,19,95
3236,97100,PITIS,MADRID,00:00 - 00:30,0,0
3237,97100,PITIS,MADRID,06:00 - 06:30,22,22
3238,97100,PITIS,MADRID,06:30 - 07:00,36,47
3239,97100,PITIS,MADRID,07:00 - 07:30,113,161
3240,97100,PITIS,MADRID,07:30 - 08:00,207,263
3241,97100,PITIS,MADRID,08:00 - 08:30,201,198
3242,97100,PITIS,MADRID,08:30 - 09:00,146,184
3243,97100,PITIS,MADRID,09:00 - 09:30,86,103
3244,97100,PITIS,MADRID,09:30 - 10:00,61,64
3245,97100,PITIS,MADRID,10:00 - 10:30,40,34
3246,97100,PITIS,MADRID,10:30 - 11:00,30,47
3247,97100,PITIS,MADRID,11:00 - 11:30,47,27
3248,97100,PITIS,MADRID,11:30 - 12:00,26,26
3249,97100,PITIS,MADRID,12:00 - 12:30,52,41
3250,97100,PITIS,MADRID,12:30 - 13:00,57,45
3251,97100,PITIS,MADRID,13:00 - 13:30,28,29
3252,97100,PITIS,MADRID,13:30 - 14:00,56,50
3253,97100,PITIS,MADRID,14:00 - 14:30,101,55
3254,97100,PITIS,MADRID,14:30 - 15:00,148,105
3255,97100,PITIS,MADRID,15:00 - 15:30,88,70
3256,97100,PITIS,MADRID,15:30 - 16:00,113,106
3257,97100,PITIS,MADRID,16:00 - 16:30,47,61
3258,97100,PITIS,MADRID,16:30 - 17:00,42,51
3259,97100,PITIS,MADRID,17:00 - 17:30,62,53
3260,97100,PITIS,MADRID,17:30 - 18:00,100,97
3261,97100,PITIS,MADRID,18:00 - 18:30,166,53
3262,97100,PITIS,MADRID,18:30 - 19:00,134,154
3263,97100,PITIS,MADRID,19:00 - 19:30,173,106
3264,97100,PITIS,MADRID,19:30 - 20:00,90,96
3265,97100,PITIS,MADRID,20:00 - 20:30,58,49
3266,97100,PITIS,MADRID,20:30 - 21:00,17,28
3267,97100,PITIS,MADRID,21:00 - 21:30,41,50
3268,97100,PITIS,MADRID,21:30 - 22:00,9,13
3269,97100,PITIS,MADRID,22:00 - 22:30,0,0
3270,97100,PITIS,MADRID,22:30 - 23:00,0,0
3271,97100,PITIS,MADRID,23:00 - 23:30,0,0
3272,97100,PITIS,MADRID,23:30 - 00:00,0,0
3273,97201,RAMON Y CAJAL,MADRID,06:00 - 06:30,17,68
3274,97201,RAMON Y CAJAL,MADRID,06:30 - 07:00,48,148
3275,97201,RAMON Y CAJAL,MADRID,07:00 - 07:30,162,468
3276,97201,RAMON Y CAJAL,MADRID,07:30 - 08:00,179,949
3277,97201,RAMON Y CAJAL,MADRID,08:00 - 08:30,205,1146
3278,97201,RAMON Y CAJAL,MADRID,08:30 - 09:00,94,549
3279,97201,RAMON Y CAJAL,MADRID,09:00 - 09:30,127,834
3280,97201,RAMON Y CAJAL,MADRID,09:30 - 10:00,55,235
3281,97201,RAMON Y CAJAL,MADRID,10:00 - 10:30,161,292
3282,97201,RAMON Y CAJAL,MADRID,10:30 - 11:00,95,114
3283,97201,RAMON Y CAJAL,MADRID,11:00 - 11:30,105,194
3284,97201,RAMON Y CAJAL,MADRID,11:30 - 12:00,112,77
3285,97201,RAMON Y CAJAL,MADRID,12:00 - 12:30,60,130
3286,97201,RAMON Y CAJAL,MADRID,12:30 - 13:00,221,119
3287,97201,RAMON Y CAJAL,MADRID,13:00 - 13:30,146,148
3288,97201,RAMON Y CAJAL,MADRID,13:30 - 14:00,162,23
3289,97201,RAMON Y CAJAL,MADRID,14:00 - 14:30,473,266
3290,97201,RAMON Y CAJAL,MADRID,14:30 - 15:00,525,382
3291,97201,RAMON Y CAJAL,MADRID,15:00 - 15:30,663,163
3292,97201,RAMON Y CAJAL,MADRID,15:30 - 16:00,195,162
3293,97201,RAMON Y CAJAL,MADRID,16:00 - 16:30,234,180
3294,97201,RAMON Y CAJAL,MADRID,16:30 - 17:00,271,89
3295,97201,RAMON Y CAJAL,MADRID,17:00 - 17:30,351,74
3296,97201,RAMON Y CAJAL,MADRID,17:30 - 18:00,342,86
3297,97201,RAMON Y CAJAL,MADRID,18:00 - 18:30,488,167
3298,97201,RAMON Y CAJAL,MADRID,18:30 - 19:00,314,100
3299,97201,RAMON Y CAJAL,MADRID,19:00 - 19:30,188,99
3300,97201,RAMON Y CAJAL,MADRID,19:30 - 20:00,230,89
3301,97201,RAMON Y CAJAL,MADRID,20:00 - 20:30,158,77
3302,97201,RAMON Y CAJAL,MADRID,20:30 - 21:00,101,64
3303,97201,RAMON Y CAJAL,MADRID,21:00 - 21:30,229,79
3304,97201,RAMON Y CAJAL,MADRID,21:30 - 22:00,93,14
3305,97201,RAMON Y CAJAL,MADRID,22:00 - 22:30,142,51
3306,97201,RAMON Y CAJAL,MADRID,22:30 - 23:00,47,15
3307,97201,RAMON Y CAJAL,MADRID,23:00 - 23:30,25,20
3308,97201,RAMON Y CAJAL,MADRID,23:30 - 00:00,13,10
3309,98003,FUENTE DE LA MORA,MADRID,00:00 - 00:30,4,8
3310,98003,FUENTE DE LA MORA,MADRID,05:30 - 06:00,13,1
3311,98003,FUENTE DE LA MORA,MADRID,06:00 - 06:30,17,34
3312,98003,FUENTE DE LA MORA,MADRID,06:30 - 07:00,35,101
3313,98003,FUENTE DE LA MORA,MADRID,07:00 - 07:30,111,234
3314,98003,FUENTE DE LA MORA,MADRID,07:30 - 08:00,180,605
3315,98003,FUENTE DE LA MORA,MADRID,08:00 - 08:30,223,731
3316,98003,FUENTE DE LA MORA,MADRID,08:30 - 09:00,280,1069
3317,98003,FUENTE DE LA MORA,MADRID,09:00 - 09:30,159,545
3318,98003,FUENTE DE LA MORA,MADRID,09:30 - 10:00,88,244
3319,98003,FUENTE DE LA MORA,MADRID,10:00 - 10:30,11,138
3320,98003,FUENTE DE LA MORA,MADRID,10:30 - 11:00,74,27
3321,98003,FUENTE DE LA MORA,MADRID,11:00 - 11:30,47,59
3322,98003,FUENTE DE LA MORA,MADRID,11:30 - 12:00,11,56
3323,98003,FUENTE DE LA MORA,MADRID,12:00 - 12:30,54,86
3324,98003,FUENTE DE LA MORA,MADRID,12:30 - 13:00,81,30
3325,98003,FUENTE DE LA MORA,MADRID,13:00 - 13:30,101,109
3326,98003,FUENTE DE LA MORA,MADRID,13:30 - 14:00,102,30
3327,98003,FUENTE DE LA MORA,MADRID,14:00 - 14:30,144,168
3328,98003,FUENTE DE LA MORA,MADRID,14:30 - 15:00,185,126
3329,98003,FUENTE DE LA MORA,MADRID,15:00 - 15:30,259,127
3330,98003,FUENTE DE LA MORA,MADRID,15:30 - 16:00,132,72
3331,98003,FUENTE DE LA MORA,MADRID,16:00 - 16:30,175,122
3332,98003,FUENTE DE LA MORA,MADRID,16:30 - 17:00,179,33
3333,98003,FUENTE DE LA MORA,MADRID,17:00 - 17:30,298,69
3334,98003,FUENTE DE LA MORA,MADRID,17:30 - 18:00,393,136
3335,98003,FUENTE DE LA MORA,MADRID,18:00 - 18:30,474,29
3336,98003,FUENTE DE LA MORA,MADRID,18:30 - 19:00,459,116
3337,98003,FUENTE DE LA MORA,MADRID,19:00 - 19:30,456,95
3338,98003,FUENTE DE LA MORA,MADRID,19:30 - 20:00,132,80
3339,98003,FUENTE DE LA MORA,MADRID,20:00 - 20:30,295,42
3340,98003,FUENTE DE LA MORA,MADRID,20:30 - 21:00,30,34
3341,98003,FUENTE DE LA MORA,MADRID,21:00 - 21:30,126,75
3342,98003,FUENTE DE LA MORA,MADRID,21:30 - 22:00,65,65
3343,98003,FUENTE DE LA MORA,MADRID,22:00 - 22:30,18,56
3344,98003,FUENTE DE LA MORA,MADRID,22:30 - 23:00,50,8
3345,98003,FUENTE DE LA MORA,MADRID,23:00 - 23:30,31,39
3346,98003,FUENTE DE LA MORA,MADRID,23:30 - 00:00,11,3
3347,98304,VALDEBEBAS,MADRID,00:00 - 00:30,1,0
3348,98304,VALDEBEBAS,MADRID,05:30 - 06:00,0,0
3349,98304,VALDEBEBAS,MADRID,06:00 - 06:30,16,0
3350,98304,VALDEBEBAS,MADRID,06:30 - 07:00,20,46
3351,98304,VALDEBEBAS,MADRID,07:00 - 07:30,26,72
3352,98304,VALDEBEBAS,MADRID,07:30 - 08:00,52,122
3353,98304,VALDEBEBAS,MADRID,08:00 - 08:30,86,34
3354,98304,VALDEBEBAS,MADRID,08:30 - 09:00,33,22
3355,98304,VALDEBEBAS,MADRID,09:00 - 09:30,28,40
3356,98304,VALDEBEBAS,MADRID,09:30 - 10:00,11,35
3357,98304,VALDEBEBAS,MADRID,10:00 - 10:30,12,12
3358,98304,VALDEBEBAS,MADRID,10:30 - 11:00,13,11
3359,98304,VALDEBEBAS,MADRID,11:00 - 11:30,9,16
3360,98304,VALDEBEBAS,MADRID,11:30 - 12:00,6,3
3361,98304,VALDEBEBAS,MADRID,12:00 - 12:30,29,25
3362,98304,VALDEBEBAS,MADRID,12:30 - 13:00,12,7
3363,98304,VALDEBEBAS,MADRID,13:00 - 13:30,25,15
3364,98304,VALDEBEBAS,MADRID,13:30 - 14:00,19,17
3365,98304,VALDEBEBAS,MADRID,14:00 - 14:30,14,17
3366,98304,VALDEBEBAS,MADRID,14:30 - 15:00,11,31
3367,98304,VALDEBEBAS,MADRID,15:00 - 15:30,13,6
3368,98304,VALDEBEBAS,MADRID,15:30 - 16:00,10,20
3369,98304,VALDEBEBAS,MADRID,16:00 - 16:30,14,29
3370,98304,VALDEBEBAS,MADRID,16:30 - 17:00,15,7
3371,98304,VALDEBEBAS,MADRID,17:00 - 17:30,25,9
3372,98304,VALDEBEBAS,MADRID,17:30 - 18:00,56,21
3373,98304,VALDEBEBAS,MADRID,18:00 - 18:30,80,22
3374,98304,VALDEBEBAS,MADRID,18:30 - 19:00,66,8
3375,98304,VALDEBEBAS,MADRID,19:00 - 19:30,74,3
3376,98304,VALDEBEBAS,MADRID,19:30 - 20:00,30,41
3377,98304,VALDEBEBAS,MADRID,20:00 - 20:30,38,14
3378,98304,VALDEBEBAS,MADRID,20:30 - 21:00,1,17
3379,98304,VALDEBEBAS,MADRID,21:00 - 21:30,11,7
3380,98304,VALDEBEBAS,MADRID,21:30 - 22:00,5,24
3381,98304,VALDEBEBAS,MADRID,22:00 - 22:30,7,4
3382,98304,VALDEBEBAS,MADRID,22:30 - 23:00,0,4
3383,98304,VALDEBEBAS,MADRID,23:00 - 23:30,9,4
3384,98304,VALDEBEBAS,MADRID,23:30 - 00:00,0,2
3385,98305,AEROPUERTO T-4,MADRID,00:00 - 00:30,17,10
3386,98305,AEROPUERTO T-4,MADRID,05:30 - 06:00,11,37
3387,98305,AEROPUERTO T-4,MADRID,06:00 - 06:30,36,0
3388,98305,AEROPUERTO T-4,MADRID,06:30 - 07:00,25,195
3389,98305,AEROPUERTO T-4,MADRID,07:00 - 07:30,39,73
3390,98305,AEROPUERTO T-4,MADRID,07:30 - 08:00,34,104
3391,98305,AEROPUERTO T-4,MADRID,08:00 - 08:30,62,98
3392,98305,AEROPUERTO T-4,MADRID,08:30 - 09:00,74,96
3393,98305,AEROPUERTO T-4,MADRID,09:00 - 09:30,58,103
3394,98305,AEROPUERTO T-4,MADRID,09:30 - 10:00,70,176
3395,98305,AEROPUERTO T-4,MADRID,10:00 - 10:30,103,102
3396,98305,AEROPUERTO T-4,MADRID,10:30 - 11:00,89,96
3397,98305,AEROPUERTO T-4,MADRID,11:00 - 11:30,95,67
3398,98305,AEROPUERTO T-4,MADRID,11:30 - 12:00,96,54
3399,98305,AEROPUERTO T-4,MADRID,12:00 - 12:30,70,80
3400,98305,AEROPUERTO T-4,MADRID,12:30 - 13:00,72,58
3401,98305,AEROPUERTO T-4,MADRID,13:00 - 13:30,45,120
3402,98305,AEROPUERTO T-4,MADRID,13:30 - 14:00,73,103
3403,98305,AEROPUERTO T-4,MADRID,14:00 - 14:30,141,102
3404,98305,AEROPUERTO T-4,MADRID,14:30 - 15:00,158,96
3405,98305,AEROPUERTO T-4,MADRID,15:00 - 15:30,148,54
3406,98305,AEROPUERTO T-4,MADRID,15:30 - 16:00,123,97
3407,98305,AEROPUERTO T-4,MADRID,16:00 - 16:30,111,101
3408,98305,AEROPUERTO T-4,MADRID,16:30 - 17:00,76,59
3409,98305,AEROPUERTO T-4,MADRID,17:00 - 17:30,60,103
3410,98305,AEROPUERTO T-4,MADRID,17:30 - 18:00,139,77
3411,98305,AEROPUERTO T-4,MADRID,18:00 - 18:30,78,64
3412,98305,AEROPUERTO T-4,MADRID,18:30 - 19:00,48,166
3413,98305,AEROPUERTO T-4,MADRID,19:00 - 19:30,100,45
3414,98305,AEROPUERTO T-4,MADRID,19:30 - 20:00,62,112
3415,98305,AEROPUERTO T-4,MADRID,20:00 - 20:30,50,53
3416,98305,AEROPUERTO T-4,MADRID,20:30 - 21:00,0,71
3417,98305,AEROPUERTO T-4,MADRID,21:00 - 21:30,167,53
